time,RR%,V_LV,p_LV,V_LA,p_LA,V_RV,p_RV,V_RA,p_RA
12.415093113200800,74.18438941179800,96.87430661440180,5.93925986579195,59.73041848532860,6.548014192338300,131.18216908512500,1.8122268459226900,76.11944509607830,2.3201726420229900
12.416093120700800,74.32942204414020,97.00722033680580,5.951507173380580,59.7840244206854,6.558493716169850,131.286122106064,1.8154129438110200,76.13212711359590,2.3210270252346300
12.417093128200900,74.47445467648250,97.13976541300710,5.9637205121407800,59.8374842260084,6.5689446727697800,131.38961111146500,1.8185848199007600,76.1452645609285,2.321912090598160
12.418093135700900,74.6194873088248,97.27194294868720,5.975899983955300,59.89079826660580,6.579367133552880,131.4926449969530,1.8217427468375300,76.15884836156850,2.3228272266323800
12.419093143201000,74.76451994116710,97.40375404381880,5.988045690180910,59.94396692728240,6.589761173745320,131.59523248303600,1.8248869918996500,76.17286961754670,2.3237718338841100
12.420093150701000,74.90955257350930,97.53519979348280,6.000157731723630,59.99699061016060,6.600126871958780,131.69738211855000,1.8280178171038200,76.18731960591990,2.324745324691640
12.421093158201100,75.05458520585160,97.6662812885897,6.0122362091051700,60.049869732682400,6.610464309799770,131.79910228403500,1.8311354793085900,76.20218977532730,2.325747122952690
12.42209316570120,75.1996178381939,97.7969996165127,6.02428122252131,60.10260472577810,6.620773571511630,131.90040119505000,1.8342402303159200,76.21747174261560,2.326776663897080
12.423093173201200,75.34465047053620,97.92735586164220,6.036292871892990,60.15519603218940,6.631054743646800,132.00128690541500,1.8373323169706100,76.2331572895297,2.3278333938637400
12.424093180701300,75.48968310287850,98.05735110586780,6.0482712569106900,60.207644104936500,6.641307914767020,132.10176731040000,1.8404119812578900,76.24923835946840,2.3289167700821900
12.42509318820130,75.63471573522070,98.18698642899440,6.060216477072820,60.25994940591690,6.651533175169480,132.20185014983600,1.8434794603990000,76.26570705430450,2.3300262604583
12.426093195701400,75.779748367563,98.31626290909910,6.072128631718570,60.31211240462710,6.661730616636920,132.30154301118000,1.8465349869449800,76.28255563126740,2.3311613433642300
12.427093203201400,75.92478099990530,98.44518162283450,6.084007820055880,60.364133576996900,6.671900332209770,132.40085333251400,1.8495787888685100,76.29977649988650,2.3323215074325600
12.428093210701500,76.06981363224760,98.57374364568280,6.09585414118482,60.41601340432940,6.682042415978840,132.49978840547800,1.852611089654060,76.31736221899520,2.3335062513544100
12.429093218201600,76.21484626458980,98.70195005216650,6.107667694117060,60.46775237233600,6.692156962896760,132.59835537815600,1.8556321083861200,76.33530549379370,2.334715083681620
12.430093225701600,76.35987889693210,98.82980191601950,6.119448577791570,60.51935097026160,6.7022440686069100,132.69656125790200,1.8586420598358700,76.35359917296980,2.335947522632700
12.431093233201700,76.5049115292744,98.95730031032280,6.1311968910872,60.57080969009110,6.712303829288350,132.79441291410500,1.8616411545459900,76.3722362458756,2.3372030959026900
12.432093240701700,76.64994416161670,99.0844463076084,6.142912732832180,60.62212902583170,6.722336341515470,132.891917080907,1.864629598913890,76.39120983976100,2.3384813404767400
12.433093248201800,76.79497679395900,99.21124097993510,6.154596201811150,60.673309472865100,6.732341702131350,132.98908035986200,1.8676075952732500,76.41051321706030,2.339781802447350
12.434093255701800,76.94000942630120,99.3376853989388,6.166247396769770,60.724351527363300,6.7423200081335700,133.08590922254600,1.8705753419740400,76.43013977273320,2.341104036835190
12.4350932632019,77.08504205864350,99.46378063586040,6.177866416417320,60.7752556857632,6.752271356571500,133.18241001311500,1.873533033460830,76.45008303165740,2.3424476074134900
12.436093270702000,77.23007469098580,99.58952776155430,6.189453359427460,60.82602244429560,6.762195844454240,133.2785889508140,1.8764808603497000,76.47033664607320,2.3438120865358000
12.437093278202000,77.37510732332810,99.71492784647900,6.201008324437370,60.87665229856370,6.772093568668160,133.37445213242800,1.879419009503540,76.49089439307750,2.345197054967280
12.43809328570210,77.52013995567030,99.83998196067270,6.212531410045480,60.92714574316690,6.7819646259034,133.47000553470100,1.882347664105920,76.51175017216780,2.34660210171915
12.439093293202100,77.66517258801260,99.96470146905750,6.224023663470220,60.97749297602420,6.7921159577857800,133.56526534484300,1.8852673202852000,76.53288767468150,2.348335970265870
12.440093300702200,77.81020522035490,100.08955381099300,6.235528156815130,61.0272264963322,6.807329949145900,133.66071111122400,1.8881926759119100,76.55382573377110,2.355250727653410
12.441093308202200,77.95523785269720,100.21577743519300,6.24715900668204,61.07509895784180,6.829052759444410,133.75762794045800,1.8911631187348000,76.57327005222090,2.368939053310780
12.442093315702300,78.10027048503940,100.34461206689300,6.259030447297520,61.11984988650990,6.857030370557910,133.85734628829700,1.894219426426590,76.58987261055800,2.389286012528530
12.443093323202400,78.24530311738170,100.47722331037900,6.271249883028480,61.16028228538810,6.890997171976340,133.96116339966200,1.8974013587677900,76.6023129697756,2.4161547392271600
12.444093330702400,78.39033574972400,100.61470153947100,6.2839177861462100,61.195264980763700,6.930674338786030,134.0703389448120,1.9007475238981500,76.60930462065800,2.4493845241472800
12.445093338202500,78.53536838206630,100.75806052270800,6.297127570144080,61.223735176733500,6.975768572585580,134.18609032296900,1.9042952343753300,76.60960108597960,2.488789132358530
12.446093345702500,78.68040101440860,100.9082358612370,6.310965445796970,61.24470114633240,7.025971217244960,134.30958768649400,1.9080803546689800,76.60200190614490,2.5341554024676200
12.447093353202600,78.82543364675080,101.06608331800100,6.325510267205240,61.257244985618900,7.080957757890910,134.4419487480960,1.912137142004830,76.58535857170140,2.5852421722800200
12.44809336070260,78.9704662790931,101.23237711667200,6.340833375049670,61.260525356215600,7.140387707377850,134.58423344138700,1.9164980827138500,76.55858041846990,2.6417795689298300
12.449093368202700,79.11549891143540,101.40780828768800,6.3569984441877800,61.253780141841900,7.203904879851030,134.73743851160900,1.9211937264412500,76.52064046706320,2.703468695009150
12.450093375702800,79.26053154377770,101.59298313680200,6.374061342538390,61.23632894542380,7.2711380459156600,134.90249211851300,1.9262525207280500,76.47058116446020,2.769981735611960
12.45109338320280,79.40556417611990,101.78842190852300,6.392070007924700,61.20757535550170,7.341701958501840,135.08024853716400,1.9317006485937400,76.40751996844550,2.8409625042390100
12.452093390702900,79.55059680846220,101.99455771280300,6.411064349173900,61.167008913909200,7.41519873288674,135.27148304473300,1.9375618718197600,76.33065470438210,2.9160274380941400
12.453093398202900,79.69562944080450,102.21173577821400,6.431076177301860,61.11420672109020,7.491219558643930,135.4768870821690,1.9438573826574600,76.23926861677080,2.9947670454368300
12.45409340570300,79.84066207314680,102.44021308877000,6.452129172047580,61.04883462092720,7.569346715687430,135.6970637787680,1.9506056666588400,76.13273503459810,3.0767477994096300
12.455093413203000,79.98569470548900,102.68015845440800,6.474238888367980,60.970647913538400,7.649155861222510,135.932523925185,1.9578223792518000,76.01052156902880,3.1615144642559000
12.456093420703100,80.13072733783130,102.93165305719000,6.49741280676738,60.879491552074000,7.730218549465830,136.1836824762360,1.9655202385531700,75.8721937641897,3.2485928312474900
12.457093428203200,80.2757599701736,103.19469150648700,6.521650430527470,60.77529978800000,7.812104941608710,136.4508556589770,1.9737089367330100,75.71741812632850,3.3374928331484300
12.458093435703200,80.42079260251590,103.46918342701500,6.546943432036200,60.658095238562500,7.89438665981276,136.73425875402800,1.9823950720135100,75.54596446326250,3.427711997862720
12.459093443203300,80.56582523485820,103.75495559367500,6.573275849502620,60.5279873599088,7.976639736176030,137.03400460909300,1.9915821031092600,75.35770747453850,3.518739194275220
12.460093450703300,80.71085786720040,104.05175461699600,6.600624334406020,60.385170319521900,8.058447605696840,137.35010293318100,2.001270327595550,75.15262754286800,3.6100586164165900
12.46109345820340,80.85589049954270,104.35925017267200,6.628958449081250,60.22992027199390,8.139404091374360,137.68246040840000,2.0114568853348400,74.93081068894130,3.7011539461782800
12.462093465703400,81.00092313188500,104.67703875855200,6.658241012905670,60.06259205251260,8.219116329772130,138.03088164355400,2.0221357877038900,74.69244766438890,3.791512630064430
12.463093473203500,81.14595576422730,105.00464795260200,6.688428494648130,59.8836153125349,8.297207586654250,138.39507098039300,2.033297972954300,74.43783217115450,3.880630202059360
12.46409348070360,81.29098839656950,105.34154113607200,6.719471447684500,59.69349013176170,8.373319914671050,138.77463514955100,2.0449313876152600,74.167358209579,3.968014582741570
12.465093488203600,81.43602102891180,105.68712263757900,6.751314983997680,59.49278214949310,8.447116608476170,139.16908675920300,2.0570210934190300,73.8815165717235,4.053190284376610
12.466093495703700,81.58105366125410,106.04074324616900,6.7838992821781100,59.282117266537600,8.518284417020670,139.577848585696,2.069549398806020,73.58089051056550,4.135702452914170
12.46709350320370,81.72608629359640,106.40170603494100,6.817160124039990,59.062175975898,8.586535477983700,140.00025862203100,2.08249601365784,73.26615062935420,4.215120680593020
12.468093510703800,81.87111892593870,106.76927243148100,6.851029453980100,58.83368738631420,8.651608945228340,140.43557582756700,2.095838225522280,72.93804904828020,4.291042527165690
12.469093518203800,82.01615155828090,107.14266846740200,6.885435954840880,58.59742300728610,8.713272286657750,140.8829865108340,2.1095510952426900,72.59741291740570,4.363096693488700
12.470093525703900,82.16118419062320,107.52109113673300,6.920305633802460,58.35419036735000,8.771322236717750,141.34161126722600,2.1236076695940900,72.24513735524490,4.43094579823435
12.471093533203900,82.30621682296550,107.90371479173600,6.955562411723870,58.10482653909030,8.825585394864770,141.81051238479700,2.137979208266440,71.88217790122850,4.494288716578080
12.472093540704000,82.45124945530780,108.28969750503300,6.9911287093803100,57.85019164463050,8.87591846840465,142.28870162459600,2.1526354223272800,71.50954257735860,4.552862448677660
12.473093548204100,82.59628208765000,108.6781873286150,7.026926024197870,57.591162414183800,8.922208165025880,142.77514827707700,2.167544721145730,71.12828365949480,4.606443495339000
12.474093555704100,82.7413147199923,109.06832838326200,7.062875491361950,57.328625867734800,8.964370746924920,143.2687873931940,2.1826744646708000,70.7394892618391,4.6548487281943100
12.475093563204200,82.88634735233460,109.45926671610700,7.098898423561470,57.06347318614780,9.002351264493440,143.768528087905,2.1979912179287000,70.34427483925070,4.697935751729810
12.476093570704200,83.03137998467690,109.85015586933000,7.134916824114790,56.79659383310400,9.036122492968220,144.2732618148630,2.2134610046372500,69.94377471106040,4.735602764323730
12.47709357820430,83.17641261701910,110.24016210910600,7.170853868790350,56.528869983391200,9.065683600119950,144.78187051409300,2.229049556927210,69.53913370712610,4.7677879348358800
12.478093585704300,83.32144524936140,110.6284692708480,7.2066343522702200,56.261171306392000,9.09105857689039,145.29323453920200,2.2447225583066500,69.13149903210960,4.794468319991560
12.479093593204400,83.4664778817037,111.01428318419,7.242185095889570,55.994350146311400,9.112294465821000,145.8062402771070,2.260445877200940,68.72201243752370,4.8156583556191900
12.48009360070450,83.61151051404600,111.39683564896900,7.27743531400246,55.72923713295880,9.129459424120770,146.31978738105000,2.276185788640310,68.31180278320540,4.831407961561110
12.481093608204500,83.75654314638820,111.7753879413940,7.312316937057290,55.466637248922200,9.142640659299900,146.83279554668200,2.291909181942960,67.9019790607525,4.84180030564823
12.482093615704600,83.90157577873050,112.14923383753400,7.346764890195410,55.20732637095760,9.151942275475580,147.34421077094900,2.307583752545960,67.49362394137000,4.846949276421860
12.483093623204600,84.0466084110728,112.5177021489850,7.3807173268993500,54.952048295519200,9.157483067791480,147.85301104406500,2.3231781764608800,67.08778789979230,4.846996717252370
12.484093630704700,84.19164104341510,112.88015877294800,7.414115817897280,54.70151225075060,9.15939430095687,148.3582114358740,2.338662266167890,66.6854839547385,4.842109476141950
12.485093638204700,84.33667367575740,113.23600826586900,7.446905496165600,54.45639089008580,9.157817505798390,148.85886854902700,2.3540071071026700,66.28768305500050,4.832476325841180
12.486093645704800,84.48170630809960,113.58469495606600,7.4790351594514100,54.21731875599340,9.152902325030360,149.35408432234600,2.369185174227540,65.89531012901380,4.818304808031390
12.487093653204900,84.6267389404419,113.92570361635500,7.510457332251990,53.98489119643570,9.144804436303440,149.84300917844900,2.384170428504100,65.50924080485830,4.7998180533284600
12.488093660704900,84.77177157278420,114.25855972255200,7.5411282896341200,53.7596637113903,9.133683577102970,150.3248445197310,2.398938393393610,65.13029879729060,4.777251625880900
12.489093668205000,84.91680420512650,114.58282932772700,7.57100804564726,53.5421517023324,9.119701692354280,150.79884458615000,2.4134662117970700,64.75925394881560,4.750850437513130
12.49009367570500,85.06183683746880,114.89811858531000,7.600060309380240,53.332830593943800,9.103021221767270,151.26431769671500,2.4277326841059400,64.39682090310360,4.720865771867650
12.491093683205100,85.20686946981100,115.20407295653400,7.628252411931330,53.1321362944928,9.083803540120340,151.7206269039840,2.4417182882623000,64.04365838137460,4.687552453995140
12.492093690705100,85.35190210215330,115.50037613929100,7.655555207708080,52.94046595930760,9.06220755994134,152.16719009728300,2.4554051829223000,63.70036902578560,4.651166195498840
12.4930936982052,85.49693473449560,115.78674875632800,7.681942953550880,52.758179020509700,9.038388502473370,152.60347959554300,2.468777194976930,63.367499768414400,4.6119611398222
12.494093705705300,85.64196736683790,116.06294684081800,7.7073931691867200,52.585598445635200,9.012496839485310,153.02902127479800,2.481819792810350,63.0455426801509,4.570187626730780
12.495093713205300,85.78699999918010,116.32876015688600,7.731886482474120,52.42301218788420,8.984677405456910,153.443393278329,2.4945200467665300,62.73493625067150,4.526090189619360
12.496093720705400,85.9320326315224,116.58401039158200,7.755406462803130,52.27067479144310,8.955068676976450,153.84622435936400,2.5068665783540800,62.43606704863870,4.479905794095310
12.497093728205400,86.07706526386470,116.82854925329100,7.777939445873330,52.12880911652980,8.923802213861520,154.23719190712700,2.5188494997457300,62.14927171027330,4.431862321452260
12.498093735705500,86.22209789620700,117.06225650961300,7.799474352894930,51.997608150449900,8.891002254564740,154.6160197069890,2.5304603451284100,61.87483920440750,4.382177296235330
