time,Q_MV,Q_AV,Q_TV,Q_PV,Q_AR_SYS,Q_VEN_SYS,Q_AR_PUL,Q_VEN_PUL
12.852096390725600,-14.432612659441800,8.658525593884290,-2.938075600769700,43.90776447384540,136.3194914062900,107.40193780691300,158.56558846328800,49.27417362176860
12.853096398225700,-14.413048076068700,8.483272098689550,-2.933821599489660,43.432299240831200,136.13016419584200,107.36478275585000,157.98237159387100,49.10896236218420
12.854096405725700,-14.39349166976950,8.309967643020860,-2.9295720929067800,42.958605219074300,135.94079525248500,107.32762906699000,157.39993625733400,48.9440777861098
12.855096413225800,-14.373943312845800,8.138515190066190,-2.925326525405100,42.48611292290430,135.75138778050500,107.29047673357500,156.81830561951200,48.779517050709200
12.856096420725900,-14.35440283563270,7.968821354452870,-2.9210842834872500,42.01420726527870,135.5619446824720,107.2533257493400,156.23750142739600,48.61527743895610
12.857096428225900,-14.334870024407400,7.800798192124600,-2.9168446900331500,41.54222274633240,135.3724685410440,107.21617610851100,155.65754397062800,48.45135635525760
12.858096435726000,-14.31534461935180,7.634365448242880,-2.912606998018710,41.06943820166150,135.18296159865300,107.17902780579100,155.07845203607700,48.28775132116550
12.85909644322600,-14.295826312618400,7.469453354005400,-2.908370383647260,40.595071071979300,134.99342573489100,107.14188083635900,154.5002428549220,48.12445997117040
12.860096450726100,-14.276314746565300,7.306006078707130,-2.9041339388425500,40.11827115285130,134.80386244139200,107.10473519586400,153.92293204161400,47.96148004857070
12.861096458226100,-14.256809512237400,7.143985961332080,-2.8998966630481300,39.63811378000420,134.6142727939770,107.06759088041700,153.34653352401500,47.79880940140920
12.8620964657262,-14.237310148186000,6.983378665768210,-2.89565745427393,39.153592402492900,134.42465742182300,107.03044788658900,152.7710594639770,47.63644597847050
12.863096473226300,-14.21781613973760,6.824199425491880,-2.8914150993260100,38.66361049243280,134.23501647339100,106.9933062114090,152.1965201675250,47.47438782533000
12.864096480726300,-14.19832691884160,6.6665005681187500,-2.8871682631512800,38.166972736425500,134.04534957881800,106.9561658523520,151.6229239837520,47.31263308044830
12.86509648822640,-14.178841864644000,6.510380535084440,-2.8829154772235200,37.662375449929200,133.85565580845900,106.9190268073460,151.05027719145200,47.151179971299800
12.866096495726400,-14.159360304959100,6.355994638775540,-2.8786551268922800,37.148396151876300,133.6659336272440,106.8818890747600,150.47858387242400,46.99002681052850
12.867096503226500,-14.13988151882490,6.203567824275070,-2.8743854376105200,36.62348223275840,133.47618084447000,106.84475265341000,149.9078457702900,46.82917199211960
12.868096510726500,-14.120404740350300,6.053409726658290,-2.870104459951690,36.085938645143000,133.28639455863100,106.8076175425490,149.3380621335730,46.66861398757730
12.869096518226600,-14.100792335323000,5.762235032713650,-2.865810053320770,35.53391454131120,133.09657109684400,106.77048374187000,148.7692295416740,46.50835134209870
12.870096525726700,-14.081096469567700,5.386277308312520,-2.8614998682583400,34.965388778501700,132.90670582408300,106.73335125151300,148.20134171227300,46.34838268968110
12.871096533226700,-14.06141618811370,5.03114368971751,-2.857171327230700,34.37815420770750,132.71679320585700,106.69622007211500,147.63438928854400,46.18870672233220
12.87209654072680,-14.041695657941600,4.639981461306780,-2.852821603793090,33.76980065811640,132.526826812188,106.65909020475800,147.0683596044780,46.029322179552300
12.873096548226800,-14.021958183585500,4.239242678644930,-2.848447600007510,33.137696524945400,132.33679907347700,106.62196165092800,146.50323642641700,45.87022786631180
12.874096555726900,-14.002185441514300,3.8118943172037200,-2.8440459219909500,32.47896886497160,132.14670127540500,106.58483441254400,145.9389996688040,45.71142263767740
12.87509656322690,-13.98238026170130,3.3633559009842900,-2.839612853464450,31.79048190052570,131.956523400407,106.54770849195000,145.375625081972,45.55290540061470
12.876096570727000,-13.962533632950500,2.886881980390400,-2.8351443271692200,31.06881383018060,131.76625404313600,106.51058389192700,144.8130839096350,45.39467510664960
12.877096578227100,-13.942642092616100,2.381841438318590,-2.8306358940114300,30.31023184225600,131.57588026701600,106.47346061568900,144.25134251356600,45.23673074917020
12.87809658572710,-13.922698389602400,1.8439427910408300,-2.826082689794780,29.510665226337100,131.3853874771470,106.43633866689200,143.69036196278100,45.07907135804700
12.879096593227200,-13.902696426625000,1.270450098476770,-2.8214793993979700,28.66567647831960,131.19475926477600,106.39921804963100,143.1300975843340,44.921695995443000
12.880096600727200,-13.882628506926000,0.6573242703240110,-2.8168202182540300,27.770430296227000,131.00397724748700,106.36209876844600,142.5704984726480,44.76460375069780
12.881096608227300,-13.862486748263300,0.0007405815040328890,-2.812098810990330,26.819660367967700,130.81302088952100,106.32498082832100,142.0115069540910,44.6077937353923
12.882096615727300,-13.84215109915890,-0.0008203746304701550,-2.8073082670924500,25.807633858278900,130.62186982215500,106.28786423468500,141.4530580033140,44.45126509745230
12.883096623227400,-13.820267463501400,-0.0032213989610710300,-2.802441053462370,24.728113511173400,130.43054352707900,106.25074899367300,140.89507860762200,44.29501709994180
12.884096630727500,-13.796719077798900,-0.0073189685710332200,-2.797488963752590,23.57431729674890,130.239081324977,106.21363511305800,140.3374870754960,44.13904954013050
12.885096638227500,-13.771378977725300,-0.013239887992884300,-2.7924430643729300,22.338875547807600,130.04751897190100,106.17652260385200,139.78019228513500,43.98336276517060
12.886096645727600,-13.744108922682900,-0.021122221244297600,-2.787293637088120,21.013785553329,129.85588894398300,106.13941148128500,139.2230928687010,43.82795767171940
12.887096653227600,-13.714758628403000,-0.03111605854194580,-2.782030118150510,19.590363603065000,129.66422069675500,106.10230176548800,138.66607632768500,43.672835708337400
12.88809666072770,-13.6831649834083,-0.04338429904946680,-2.77664103394719,18.05919451159990,129.4725409011240,106.06519348196300,138.10901807467800,43.517998880653000
12.889096668227700,-13.649151257081300,-0.05810344191593800,-2.7711139331833300,16.410078691967600,129.28087365788400,106.02808666193600,137.55178039660300,43.36344975928600
12.890096675727800,-13.612526309121600,-0.0754643758251035,-2.7654353156764400,14.631976899730100,129.0892406924680,105.99098134263800,136.99421133437300,43.20919149051170
